id,neo4j_id
ANTXRL,619018
AGAP7P,619019
IGHG4,619020
IGHA2,619021
FAM30A,619022
CES1P1,619023
NPIPB15,619024
FAM106A,619025
USP32P1,619026
TYMSOS,619027
ADGRE4P,619028
NAPSB,619029
MTCO3P12,619030
FCGR1CP,619031
CHRM3-AS2,619032
IGLC1,619033
MIF-AS1,619034
ANKRD36BP2,619035
KRT18P39,619036
CXCR2P1,619037
EPHA5-AS1,619038
IL21-AS1,619039
HLA-T,619040
HLA-U,619041
OR2I1P,619042
LY86-AS1,619043
KIF25-AS1,619044
NCF1B,619045
PRSS2,619046
ERICH5,619047
LINC01235,619048
GAPDHP65,619049
RP11-153M7.3,619050
CH507-9B2.1,619051
TBC1D27,619052
RP11-109L13.1,619053
RP11-343H5.4,619054
AC093390.1,619055
RP1-47M23.3,619056
RP11-678G14.3,619057
CTD-3128G10.7,619058
RP11-243M5.5,619059
RP1-193H18.3,619060
CTB-109A12.1,619061
AC068282.3,619062
CTB-61M7.2,619063
RP11-20I23.13,619064
AP000351.3,619065
AC007278.2,619066
RP11-693J15.5,619067
AP000350.5,619068
RP5-1171I10.5,619069
RP11-331F4.4,619070
RP11-864N7.4,619071
ATP6V1C1,619073
MDGA1,619074
GPR158,619077
MAP6,619078
OMA1,619080
OSGIN2,619081
CHAT,619082
SLC18A3,619083
C10orf53,619084
HECW2,619086
PDZD2,619087
OR52E2,619088
OR52J3,619089
FOXD1,619090
NRG4,619092
NOL11,619093
HCRTR2,619094
MYL10,619095
R3HDM2,619096
CDKL5,619097
DAP3,619098
YY1AP1,619099
AKAP2,619100
GLA,619101
SLC25A43,619102
ITGA3,619103
CMC2,619104
CENPN,619105
LEMD1,619106
PRR15,619107
GNE,619108
FAN1,619109
NMD3,619110
DERL1,619111
COL4A5,619112
EOGT,619113
SLC13A2,619114
PIKFYVE,619115
ATP6AP2,619116
FH,619117
TMF1,619118
CDK18,619119
ARL2BP,619120
TANC1,619121
CTBS,619122
PLLP,619123
AP3M1,619124
HEXB,619125
TAF9,619126
RAD17,619127
ZNG1B,619128
MMUT,619129
HRH2,619131
CPZ,619132
PYDC2,619133
C7orf73,619134
GPR78,619135
OR4K1,619136
OR4K5,619137
KATNB1,619138
OR4K15,619139
OR4K2,619140
AADACL2,619142
SCOC,619144
MTMR6,619145
NUPL1,619146
AMY1C,619147
RASSF7,619148
PHRF1,619149
LRRC56,619150
PRSS38,619152
HIST1H4E,619153
HIST1H2BF,619154
HIST1H2AD,619155
HIST1H3D,619156
HIST1H2BG,619157
HIST1H2AE,619158
ZNF678,619160
DCAF16,619161
KNTC1,619162
RSRC2,619163
CHCHD4,619164
NDUFS3,619165
KBTBD4,619166
ZBTB47,619167
HIST1H1D,619168
FAM184B,619169
HIST1H3E,619170
TSPAN31,619171
AGBL4,619173
PWP1,619174
GPR85,619175
RNF219,619176
TRIM74,619177
TRIM73,619178
GUCY2D,619179
FRMD5,619180
TEX10,619181
AAGAB,619182
IQCH,619183
C1orf233,619184
MIB2,619185
NRIP2,619186
CSE1L,619187
MMP23B,619188
ADPGK,619189
ALOX12,619190
FXR2,619191
ITGB4,619192
EXD2,619193
ELAVL4,619194
ADGRA1,619195
ZNFX1,619197
KDM1A,619198
CBX3,619199
MBD3L3,619200
MBD3L2,619201
GOSR1,619202
SERPINE2,619203
AP4E1,619204
MBD3L4,619205
PHF20,619206
UBR5,619207
FZR1,619208
MPHOSPH8,619209
FAM172A,619210
L3MBTL1,619211
TPR,619212
BAHD1,619213
RRP8,619214
LMNB2,619215
TEX15,619216
SUV39H1,619217
HES7,619218
DOHH,619219
GRHL2,619220
OSTN,619221
R3HCC1,619222
PPA2,619223
ECM2,619224
PPIL6,619225
SMPD2,619226
PAIP2B,619227
ARL3,619228
SFXN2,619229
WFIKKN1,619230
CDC14B,619231
PEX7,619232
CREBRF,619233
MIER3,619234
MICAL1,619235
GPX8,619236
FBXW8,619237
SETD3,619238
CNPY2,619239
PCGF3,619240
ZNF585A,619241
DCAF7,619242
ZNF697,619243
RESP18,619244
CDC20B,619245
PORCN,619246
AAK1,619247
YTHDC1,619248
GNL1,619249
FLVCR1,619250
C10orf12,619251
HCFC1,619252
NFXL1,619253
MTA1,619254
PHGDH,619255
UBE2J2,619256
FAM198A,619257
VILL,619258
RING1,619259
PDZD8,619260
BBS5,619261
MDM1,619262
NSD2,619263
TASOR,619264
PHB1,619265
H1-0,619266
RESF1,619267
MACROH2A1,619268
NRDE2,619269
KCNQ1OT1,619270
H1-9P,619271
MBD3L2B,619272
FAM172BP,619273
CDKN2B-AS1,619274
TSIX,619275
RAD52,619278
SCG3,619279
LOC200726,619280
GRIN1,619281
LOXL4,619282
CADPS,619283
WBSCR16,619284
C15orf61,619285
EXOSC6,619286
PVALB,619287
ARMCX5-GPRASP2,619288
CADPS2,619289
SNAP25,619290
DNAJC19,619291
CLVS1,619292
GTF2IRD2B,619293
EEF2,619294
FAM3B,619295
STX1A,619296
PRSS12,619297
ZBTB7A,619298
ALKBH7,619299
SYN1,619300
CLUAP1,619301
GPR101,619302
TUBA1A,619303
EIF3C,619304
EIF3CL,619305
CDH22,619306
SEPSECS,619307
LYZL4,619308
AIDA,619309
NFIX,619310
ENO4,619311
CCK,619312
NLGN3,619313
CCDC67,619314
CHD8,619315
AMIGO1,619316
CALML6,619317
MAST3,619318
FNDC5,619319
GPR12,619320
C16orf90,619321
SLC35E2B,619322
NUDCD3,619323
RABEP1,619324
GNB1,619325
GALR3,619326
LHFPL4,619327
TMEM52,619328
HOMER2,619329
PXK,619330
GABRD,619331
EIF2S1,619332
C1QL4,619333
IMPACT,619334
SRSF6,619335
DGCR8,619336
ELK1,619337
INSM2,619338
PCP4,619339
C11orf86,619340
TIMM17A,619341
WDR13,619342
KAT6B,619343
ASPM,619344
CIC,619345
STX19,619346
EN2,619347
FAM188A,619348
C2CD5,619349
CBARP,619350
BRINP1,619351
MYG1,619352
CCAR2,619353
LRRC66,619355
TARS,619356
ACOT8,619357
MOB1A,619358
EBF4,619359
CBX7,619360
ZBTB24,619361
USO1,619362
ACBD5,619363
ZFC3H1,619364
EXOSC10,619365
C22orf46,619366
GPC3,619367
HM13,619368
MEI1,619369
MLST8,619370
IFT27,619371
PGP,619372
MFNG,619373
C16orf92,619374
DCAF15,619375
DERL2,619376
PSIP1,619377
ARL4D,619378
KLHL5,619379
REEP5,619380
PNN,619381
SPATA17,619382
ZBTB2,619383
GPATCH2,619384
VWA5B2,619385
DOC2A,619386
HIST1H2BE,619387
OTOR,619388
CASKIN1,619389
HIST1H4D,619390
PARK7,619391
TOMM34,619392
ANGPTL6,619393
LAMTOR4,619394
BRINP3,619395
ADPRS,619396
SNORC,619397
ZFX,619399
DYNLL1,619400
YEATS2,619401
PPP1CB,619402
BCL2L2-PABPN1,619403
HOMEZ,619404
PPP1R3E,619405
DGKK,619406
CACUL1,619407
BABAM1,619408
SPDYA,619409
PAN2,619410
CWH43,619411
EMC3,619412
PABPN1,619413
ETV2,619414
LOC401052,619415
SRSF9,619416
SON,619417
FAM83A,619418
TOX4,619419
GPR182,619420
COG1,619421
RACGAP1,619422
NUDT15,619423
SMIM3,619424
GFUS,619425
PCLAF,619426
SLC38A6,619428
TRMT5,619429
MAP3K9,619431
MPP7,619433
FOXB1,619434
MLPH,619435
TTC7B,619436
SMAD9,619437
MTMR12,619438
C1QTNF9,619439
UBE2V2,619440
LAMB4,619441
FAM174A,619442
ABRA,619443
TAMM41,619444
NAA38,619445
NT5DC3,619446
NPAP1,619447
MAP1B,619448
C2orf61,619449
DIRC1,619450
CHN1,619451
CABIN1,619452
GREB1L,619453
TACC1,619454
PSG11,619455
SMC3,619456
OR10AD1,619457
SKIV2L2,619458
GATAD1,619459
DHX29,619460
MAZ,619461
HS2ST1,619462
DYNC2H1,619463
ASB8,619464
RPIA,619465
ETV4,619466
SPG20,619467
GSG1,619468
GNAZ,619469
SERPINI1,619470
CYP3A43,619471
ZNF354A,619472
KHDC1,619473
SERPINA3,619474
PEX1,619475
GSTT1,619476
USP17L8,619477
RBM48,619478
MS4A6E,619479
OR2AE1,619480
MS4A13,619481
RND1,619483
DDX23,619484
CCDC65,619485
MOCS2,619486
FKBP11,619487
MAGEF1,619489
LRIF1,619490
PLEKHO1,619491
ANP32E,619492
FAM175B,619493
METTL10,619494
TARBP1,619495
YTHDF1,619496
ZNF518B,619497
TBCA,619498
PRRC1,619499
KRTAP7-1,619500
KRTAP11-1,619501
CLPSL2,619502
KRTAP8-1,619503
AGR2,619504
CLPSL1,619505
BIRC7,619506
MUC12,619509
MFSD4,619510
FBXO24,619511
MOSPD3,619512
EXOC7,619515
SLC47A1,619517
ZNF746,619518
NAPA,619519
KPTN,619520
SLC35A5,619521
ATG3,619522
PLB1,619523
SEMA3B,619525
PLXNA3,619526
SLIT1,619527
GFAP,619528
SEMA6C,619529
SEMA4F,619530
SEMA6B,619531
SEMA4C,619532
TIGD2,619533
SH3KBP1,619534
EFCAB5,619535
PLXNB1,619536
TBC1D5,619537
EPN2,619538
CABYR,619539
EXOC6B,619540
COA1,619541
EPHA8,619542
ZNF275,619543
EIF2A,619544
NEFM,619545
HSPE1-MOB4,619546
IPP,619547
HSPE1,619548
RTTN,619549
MIB1,619550
SPATA18,619551
CIRH1A,619552
TUBA1B,619553
NT5C1B-RDH14,619554
NT5C1B,619555
NOL12,619556
MT3,619557
CDKL3,619558
KIAA0319,619559
MAPK8IP3,619560
ZNF296,619561
SNAPIN,619562
STON1-GTF2A1L,619563
RUFY3,619564
ADCY6,619565
MCF2,619566
ARHGAP35,619567
STMN2,619568
STON1,619569
PAK3,619570
SPART,619571
PAK5,619572
B4GAT1,619573
CRPPA,619574
SRGAP2,619575
ACP4,619576
HMCN2,619577
DRAXIN,619578
MINAR1,619579
KIF5C,619580
PRAG1,619581
NIBAN2,619582
MIR210,619583
RAB29,619584
MIR219A1,619585
ANOS1,619586
ZNF649,619589
ZNF613,619590
HECTD3,619591
RPL37A,619593
LYPD6B,619594
DDHD1,619595
PLOD3,619596
ANGPTL1,619597
MRPL32,619598
PSMA2,619599
B9D1,619600
TIE1,619601
SOX10,619602
ADAMTSL5,619603
THSD1,619604
CCBE1,619605
IFT122,619606
PLEKHA7,619607
LRP8,619608
SEC24B,619609
ACBD6,619610
MED12,619611
WIZ,619612
TAF10,619613
CEP290,619614
DISP1,619615
NNMT,619616
C12orf57,619617
OR11A1,619618
HECTD1,619619
CCP110,619620
CRB3,619621
CECR2,619622
JMJD6,619623
KIFBP,619624
B3GLCT,619625
ADGRA2,619626
IFT25,619627
SLC44A5,619630
NSRP1,619631
TBC1D9B,619632
HDAC10,619633
FIGNL2,619634
C5orf45,619635
C12orf74,619636
ARF4,619637
PTPRA,619638
LGALS9B,619639
COX4I2,619640
SEPT11,619641
DTX4,619642
CLN5,619643
FAM111A,619644
IRG1,619645
MPEG1,619646
MAPKAP1,619647
FAM118B,619648
RPUSD4,619649
LARP6,619650
STAMBPL1,619651
NEFL,619652
C1orf210,619653
THAP10,619654
LRRC49,619655
FBXL3,619656
TUBGCP6,619657
RAD23A,619658
TBC1D23,619660
C10orf128,619661
VSTM2A,619662
FAM72B,619663
HRCT1,619664
OR2S2,619665
METRNL,619666
TNFAIP8L1,619667
B3GNTL1,619668
TATDN3,619669
NSL1,619670
IDH3B,619671
KRBOX1,619672
DCLRE1B,619673
NOP56,619674
AP4B1,619675
TMED2,619676
DDX55,619677
PLIN4,619678
ADAM29,619680
KLHDC7A,619681
MARCH11,619682
EBLN1,619683
AMFR,619684
PALB2,619685
SNRPE,619686
APOBEC3B,619687
MYBPC1,619688
MPHOSPH6,619689
C5orf58,619690
TBC1D29,619691
DCTN5,619692
C4orf48,619693
LYPD5,619694
LRRD1,619695
SPIC,619696
MSTO1,619697
OR2A42,619698
OR2A1,619699
OGFOD1,619700
NUDT21,619701
OR4F21,619702
TSPAN1,619703
PTRF,619704
PMPCB,619705
INTS10,619706
ARRB1,619707
TMEM237,619708
NAT8L,619709
SMC1A,619710
PDZK1,619711
ATP6V0A1,619712
EBAG9,619713
ZNF283,619714
CCDC124,619715
ZSWIM4,619716
POLR2G,619717
POLR2K,619718
APOBEC3D,619719
NIPAL1,619720
MPP4,619721
GDI2,619722
POLR2F,619723
CCNT1,619724
GTF2F1,619725
TSPAN16,619726
POLR2J,619727
KIAA1324L,619728
SGCE,619729
POLR2I,619730
TBP,619731
GTF2F2,619732
CNGA1,619733
PDDC1,619734
CPEB3,619735
ASPRV1,619736
PEG10,619737
ATG101,619738
ATP23,619739
AGO3,619740
ARHGAP23,619742
HTR5A,619743
FSCN1,619744
LACE1,619745
KIFC3,619746
SELK,619747
SH3GL3,619748
HHLA1,619749
PTTG2,619750
SH2D4A,619751
DRD3,619752
FAM76A,619753
CLSTN1,619754
CSRP2,619755
EHF,619756
CNPY1,619757
PPP1R3C,619758
ANXA10,619759
TAAR8,619760
CPNE5,619761
CRISP1,619762
ANXA11,619763
DDX60L,619764
ZNF80,619765
COMTD1,619766
ANKRD33B,619767
METTL2B,619768
FAM189A2,619769
TAAR9,619770
ANP32C,619771
TAAR6,619772
GNG5,619773
CTDSPL2,619774
GLI4,619775
RUFY4,619776
ZNF696,619777
FNDC1,619778
RAB35,619779
HMGCLL1,619780
RPF1,619781
LRRC8B,619782
ZIM2,619783
PEG3,619784
HILPDA,619785
EPB41L4B,619786
RFX2,619787
TGM4,619788
ZFP41,619789
H2AFY2,619790
OLFM1,619791
ACSBG2,619792
WHSC1,619793
VASH1,619794
PPIL1,619795
SPAG16,619796
LOC100130451,619797
TAAR5,619798
TBC1D2B,619799
NT5C1A,619800
LUM,619801
KERA,619802
ZDHHC3,619803
EXOSC7,619804
RBM33,619805
PGK2,619806
SNX3,619807
RAB11FIP1,619808
RPL35A,619809
NEMF,619810
IQCG,619811
SEC13,619812
C6orf89,619813
OC90,619814
LRRC8C,619815
PLAC9,619816
VDAC2,619817
LMLN,619818
BRF2,619819
EFHC1,619821
ESM1,619822
WAPAL,619823
TAC1,619824
MIR205HG,619825
FAM188B,619826
CAPN14,619827
BEST1,619828
DCAF8,619830
PEX19,619831
PAMR1,619833
MINOS1,619834
CHODL,619836
VSTM2B,619837
CDV3,619838
GM2A,619839
FMN2,619841
NADSYN1,619842
DCTN3,619843
RPP25L,619844
ARID3C,619845
SIGMAR1,619846
CNTFR,619847
MTMR2,619855
C10orf99,619856
CDHR1,619857
TC2N,619860
VKORC1L1,619861
RALB,619862
UGT8,619863
KANSL2,619864
TMEM185B,619865
GGH,619866
FBXW9,619867
CHTOP,619868
SH2D7,619869
CCDC153,619870
C14orf80,619871
TTPA,619872
SUPT16H,619873
SNX8,619874
SPICE1,619875
CRIP2,619876
SSFA2,619877
LETM2,619878
ASCC3,619879
WHSC1L1,619880
LYRM5,619881
CASC1,619882
C7orf71,619883
ZMYM5,619884
STK26,619885
CFAP161,619886
PIK3C2B,619890
WDR76,619891
C20orf24,619892
MFAP1,619893
KLK3,619894
RNF19A,619895
TTLL1,619896
KLK2,619897
KLK15,619898
PHB2,619899
KLK1,619900
TTLL6,619901
KDM5B,619902
PIK3C2A,619903
MLC1,619904
UBTD2,619905
KLK4,619906
CCDC94,619907
ACSF3,619908
MX2,619911
B4GALT3,619912
B3GNT5,619913
GCNT2,619914
SPACA1,619916
BNC1,619917
MCCC2,619918
SLC36A3,619919
HDGFRP3,619920
SLC35G1,619922
TM4SF18,619923
SEC24D,619924
ARHGEF33,619925
PI4K2B,619926
WIBG,619927
MORN2,619928
DHX57,619929
DNAJC14,619930
CLEC2L,619933
ZNF750,619934
BHLHE23,619935
EID3,619936
TXNRD1,619937
TIAF1,619938
TMEM183B,619942
TMEM183A,619943
COL17A1,619945
MTRNR2L5,619946
SFR1,619947
EBNA1BP2,619948
CASP12,619950
SYNPO2,619951
VPS41,619952
OVCH1,619953
FAM134B,619954
CST8,619955
ELFN2,619956
IWS1,619957
CARD10,619958
OR2Y1,619959
MYO7B,619960
ACER3,619961
CST11,619962
POLR2J2,619963
RBAK,619965
TRABD2A,619966
TMSB10,619967
TMEM131,619968
SVOPL,619969
C1orf95,619970
SEL1L2,619971
LOC100129520,619973
KCTD19,619974
TBL3,619975
NOXO1,619976
REX1BD,619977
TBC1D19,619980
HGSNAT,619981
CCDC109B,619982
CERS5,619983
GALNT11,619984
HOXB7,619985
GOLM1,619986
RASSF4,619987
ST3GAL5,619988
SLC4A5,619989
DCUN1D5,619990
CYB5B,619991
BLOC1S5,619992
GUCY1A1,619993
GUCY1B1,619994
UNC45B,619996
CKM,619997
PPP1R1A,619998
MYL9,619999
SH3BGR,620000
IDH2,620001
ANKRD54,620002
EIF3L,620003
MAP3K20,620004
ATP5MC1,620005
LINC00881,620006
SLC7A13,620008
HSD17B10,620009
ACAD8,620010
ETFB,620011
TYSND1,620012
ECHDC2,620013
ECHDC1,620014
ABCD4,620015
PEX5,620016
ABCD2,620017
THYN1,620018
GLB1L3,620019
RNF112,620020
MAOA,620021
SDHC,620022
ETFBKMT,620023
ZNF681,620025
FOXI2,620027
SMC5,620028
OR1S2,620029
OR1S1,620030
OR10Q1,620031
ANGPT2,620033
CROCC,620034
RAPGEF5,620035
ZNF708,620036
GRIA2,620037
C2orf27B,620038
ARC,620039
ZDHHC14,620040
CDK17,620041
VWDE,620042
PIRT,620043
ZDHHC11,620044
ATP5J,620045
GABPA,620046
TSPAN11,620049
SERBP1,620050
CLLU1,620051
NUB1,620052
CLLU1OS,620053
DNTTIP2,620054
PTH2,620055
ADPRH,620056
CDCP2,620057
PIH1D1,620058
SPIRE1,620059
R3HCC1L,620061
TTLL5,620062
PPP1R7,620063
BTBD2,620064
TMEM8C,620065
RBM14-RBM4,620066
RBM14,620067
HSD17B8,620068
EVX2,620069
CCDC85C,620070
FAM71F1,620072
THOC7,620074
MRPS24,620075
CHST8,620076
PIP5KL1,620077
DPM2,620078
DYDC1,620079
DYDC2,620080
AK1,620081
TMEM132A,620086
WDR83,620087
WDR83OS,620088
TMEM109,620089
DHPS,620090
PRPF19,620091
TPX2,620097
TUBB8,620099
TMCC3,620100
RPRM,620101
MMEL1,620103
GAB3,620104
DNMT3L,620105
C17orf78,620106
PCIF1,620107
TADA2A,620108
TMEM212,620111
MAMDC2,620112
MYOF,620113
TJP1,620114
DUOXA2,620115
CALB1,620116
NUP37,620117
ZFHX2,620118
ARL4C,620119
PRSS48,620120
FEV,620121
MXRA7,620122
PTCHD2,620123
RABGEF1,620124
RNF183,620125
PTGDS,620126
OLFML1,620127
CDC26,620128
METTL23,620129
KIF1C,620130
TDG,620131
CAMTA2,620132
PRPF4,620133
OR5AS1,620134
OR5F1,620135
LCN12,620136
MFSD11,620137
SRSF2,620138
LCNL1,620139
PRR19,620140
C12orf73,620141
PAFAH1B3,620142
CCDC108,620143
COL6A6,620144
OR10AG1,620145
SLC52A1,620146
CLUH,620147
TENT4A,620148
COA6,620149
DELE1,620150
DCDC2C,620151
MIR1245A,620152
LRRC31,620154
SAMD7,620155
CERS1,620157
DEGS1,620158
GBGT1,620159
ALOX12B,620160
ALOXE3,620161
SIAH3,620162
GPHB5,620163
FRMD3,620164
GRAMD4,620165
C14orf1,620166
SMPD4,620167
SPHK1,620168
PPP1R36,620169
PPM1L,620170
ALDH3B1,620171
LOC100505478,620172
CYP4F22,620173
CASP8AP2,620174
ELOVL4,620175
CERKL,620176
ELOVL5,620177
ATP6V1A,620178
HSPA2,620179
GLTP,620180
RALGDS,620181
PPP2R1A,620182
TECR,620183
PPP2CA,620184
PPT1,620185
TEX2,620186
MT4,620187
SERINC1,620188
ASAH2B,620189
CNP,620190
AGPS,620191
C9orf91,620192
LAMA2,620193
KIAA2018,620194
COX6B1,620195
ZBTB25,620196
ATP6V1G1,620197
PLPP3,620198
PLPP1,620199
HACD2,620200
HACD3,620201
PRXL2B,620202
A3GALT2,620203
PLPP2,620204
CPTP,620205
HACD4,620206
RBM34,620211
DCD,620212
LACRT,620213
AIFM2,620214
RNASE1,620215
CPA6,620217
TTYH3,620218
KRT73,620219
KRT72,620220
ZNHIT1,620221
KRT2,620222
KRT74,620223
AK2,620225
ARHGAP8,620226
PHF21B,620227
FAM71A,620228
HTN1,620229
HTN3,620230
AJUBA,620231
RBM23,620232
C2orf80,620233
CARS,620235
RUNDC3B,620236
PSG5,620237
PSG4,620238
GSTO2,620240
LNP1,620241
TOMM70A,620242
TDRD6,620243
DPP7,620244
CTU1,620245
C8orf46,620246
TRABD,620247
MAN1B1,620248
KLK14,620249
UAP1L1,620250
PCP2,620251
PANX2,620252
PET100,620253
XAB2,620254
SAPCD2,620255
MAPK12,620256
SERPINE3,620258
MTL5,620260
SLC19A1,620263
TTC5,620265
NDUFB6,620268
TOPORS,620269
OR13D1,620270
TMEM215,620271
IL11RA,620272
IREB2,620273
CCL27,620274
IFNA4,620275
IFNA7,620276
OR13C9,620277
IFNA10,620278
TEN1,620280
POLA2,620281
TTC21B,620283
ADIG,620284
TMEM207,620285
SKAP2,620286
PAK1IP1,620287
C6orf52,620288
CLDN16,620289
REG3G,620291
MX1,620292
SPRR2G,620294
STARD6,620295
C18orf54,620296
HMGB2,620297
KLHL34,620299
SAMD5,620300
ARHGEF11,620302
MED31,620303
SLC39A3,620304
MBD4,620305
CLASP1,620308
ARSG,620309
AMZ2,620310
MORC4,620314
SLC26A3,620315
DDX52,620316
FAM8A1,620317
RALGPS2,620320
TSNAXIP1,620321
GPAT2,620322
THAP11,620323
CENPT,620324
NUTF2,620325
ASB14,620328
DNAH12,620329
ZNF784,620330
PDE12,620333
RILPL1,620337
MARS,620338
NEURL2,620341
PIGT,620349
DBNDD2,620350
TP53TG5,620351
LRAT,620352
AVPR1B,620353
PTGES,620354
ERFE,620355
MIR10B,620356
KLC3,620360
R3HDML,620364
TGM7,620368
HNRNPM,620370
HIST1H2AA,620372
HIST1H2BA,620373
KANK3,620379
CARD8,620381
ZNF114,620382
C1orf174,620384
PARVG,620385
DDX56,620388
FNTA,620392
APOO,620393
BFAR,620395
PLA2G5,620396
RANBP1,620398
TRMT2A,620399
LOC388849,620400
ATP5G3,620402
FAM83E,620406
SPACA4,620407
RPL18,620408
DNAJC15,620409
PSKH1,620413
NRN1L,620414
SPATA25,620415
NDUFA7,620426
GABBR2,620430
OR10J1,620432
COPB1,620433
NDUFA12,620435
OR10V1,620436
PATL1,620437
ARHGEF10L,620440
DNASE2B,620441
NCCRP1,620442
LRFN1,620443
OR4X1,620445
TPRKB,620446
MRPL15,620448
RPL39L,620449
CCDC18,620450
TMED5,620451
OR6V1,620452
LYPLA1,620453
OR9A2,620454
LACTB2,620457
CTXN3,620458
COL20A1,620459
GFOD2,620460
ROM1,620461
EML3,620462
NRIP3,620463
PLAT,620464
WDR70,620467
ENDOD1,620468
PER1,620470
VIP,620471
FAM155B,620472
SHCBP1L,620473
NONO,620474
OPN4,620475
CNGA3,620476
INO80D,620477
BEGAIN,620478
MYCBP2,620479
GKAP1,620480
RSC1A1,620481
GPR6,620482
LRWD1,620483
ALKBH4,620484
P2RY1,620485
ARX,620486
ARMCX2,620487
MED12L,620488
BEX4,620489
COQ5,620490
TMEM2,620491
IL1RAPL1,620492
C11orf96,620493
PRR22,620494
CYB561D1,620495
TEX14,620496
KIAA1958,620497
ATXN7L2,620498
ZC3H14,620499
C1QL1,620500
KIF18B,620501
INTS3,620502
VRTN,620503
ELF2,620504
TNIP2,620505
SRSF10,620506
DIRAS1,620507
SNRPG,620508
PSMC2,620509
PTPN21,620510
ENOPH1,620511
SYPL2,620512
C3orf18,620513
FBXL21P,620514
TPTEP2-CSNK1E,620515
CHRNA6,620517
CCDC167,620518
DCDC1,620519
DNAJC24,620520
RFWD2,620521
LARS,620522
SLTM,620523
FAM163A,620524
RBM27,620525
AKAP5,620526
TM4SF19,620527
DRD4,620528
SEZ6,620529
NOP14,620530
GRK4,620531
MTHFD1,620532
ZMYM6NB,620533
DGCR2,620534
TSSK2,620535
DGCR14,620536
TCTEX1D2,620537
GSC2,620538
DUSP23,620539
MARCH5,620540
CCDC81,620542
FBXO34,620543
RGPD3,620544
ENTPD8,620545
C11orf73,620546
ANKIB1,620547
FAM151A,620551
WDR20,620552
RCVRN,620554
TCTN3,620555
DCAF12L1,620557
GPR17,620558
TIPIN,620559
EXPH5,620560
DIS3L,620561
CHEK1,620562
CCNB3,620563
ATRIP,620564
TLK2,620565
SFT2D3,620566
KCNH1,620568
RASAL2,620569
RNF185,620570
ZNF684,620571
VPS13D,620572
WDR59,620573
IGSF3,620574
KIF25,620575
ZNRF1,620576
MRPL17,620577
OR12D2,620580
HTR3D,620582
RLN2,620583
C14orf132,620585
OTUD3,620586
IDH3A,620587
PLA2G2E,620588
OR10H4,620589
MBOAT4,620590
SAP30BP,620591
CYP4F11,620592
LRRC20,620593
COQ2,620594
DCTN6,620595
RFFL,620597
SLFN12,620598
TATDN2,620599
TMEM132E,620600
C17orf102,620601
GDPD1,620604
OR6C74,620605
SMG8,620606
RCN2,620607
OR6C6,620608
MAGEB3,620609
OR3A2,620615
OR3A1,620616
CCNO,620617
COLEC12,620620
ACBD7,620621
TRUB2,620622
COQ4,620623
OR51L1,620624
C10orf111,620625
SCAMP5,620627
UBE2Q2,620629
ZMYND8,620630
GABRA6,620631
C4orf45,620632
FAAH,620633
OR5M8,620634
KRIT1,620635
CEP63,620636
ANAPC13,620637
OR5M3,620638
OR2M2,620639
OR2M3,620640
OR5M11,620641
TAS2R31,620642
TAS2R19,620643
VPS37C,620644
AMOTL2,620645
OR2M5,620646
HEMK1,620647
YY2,620648
TAS2R20,620649
OR2M4,620650
ANP32D,620651
GABRP,620652
TAS2R50,620653
CAVIN1,620654
CYP3A7-CYP3A51P,620655
IGSF21,620658
SLITRK2,620659
MEIG1,620660
EPSTI1,620661
SUV39H2,620662
S100A6,620664
S100A5,620665
RPL12,620666
SLC2A14,620667
LRSAM1,620668
S100A3,620669
KRT5,620670
ABLIM1,620671
NANOG,620672
PLGLB1,620673
AFAP1L2,620674
MIF4GD,620675
GNGT1,620676
KRT6A,620677
S100A2,620678
PLA2G2A,620679
ZNF799,620680
MRPS7,620681
GABRA2,620683
NMNAT2,620684
APBA1,620685
SLC24A1,620686
CYSTM1,620687
CTDSP2,620688
TBCE,620689
PFDN1,620690
TFB1M,620691
CAMK2N1,620692
SEZ6L,620693
TMOD2,620694
HTR3B,620695
VAMP2,620696
ZBTB37,620697
ARMC1,620698
MFSD7,620699
GABRA1,620700
HSPA9,620701
NACAD,620702
MAST1,620703
PRRT2,620704
MYL5,620705
ITPRIP,620706
PDLIM7,620707
APLP1,620708
MUL1,620709
DCX,620710
LRRC6,620711
SLITRK3,620712
MTFR1,620713
HSPH1,620714
NAPB,620715
SRCIN1,620716
FBXW12,620717
TUBB2B,620718
NDUFA6,620719
DDX41,620720
TMOD3,620721
VPS18,620722
ADGRB3,620723
KIAA1549L,620724
PHF24,620725
MICALL2,620728
OR13C2,620729
OR13C5,620730
OR13C8,620731
GTPBP10,620737
APOL5,620738
AHCYL2,620740
EGFL7,620741
USP13,620742
PCDH8,620743
LRRC8D,620744
TMEM178A,620745
RHOJ,620746
TTC30B,620747
FAM110C,620748
ARHGAP11B,620749
RIMS3,620750
CLEC3B,620751
CNBD1,620752
SLC2A10,620753
STOM,620754
CDRT15L2,620755
SMUG1,620756
ZNF195,620757
NDUFS8,620758
LRP5L,620759
PRKAR1B,620760
NCDN,620761
ZNF273,620762
SLIRP,620763
OR52B4,620764
TRIM21,620765
SHISA3,620766
CNKSR3,620767
COQ7,620768
LRRC37B,620769
UBTD1,620770
SMAP1,620771
PREX2,620772
PSMG4,620773
TFF3,620774
PDIA5,620775
TP53RK,620776
CCDC82,620777
CCDC60,620778
TAAR1,620779
AHCTF1,620780
